   15.2966356       8.47439289       13.6416931       240.724304       582.469421       504.425415    
   14.7795248       6.12770796       10.9491262       172.536224       512.762817       445.716736    
   18.1759319       5.14347601       12.1448298       305.980804       445.622406       284.512512    
   19.4716091       9.49284077       15.7696295      -709.675903       896.038452       85.0323410    
   19.3593864       9.30579376       15.6714249      -1405.49036      -139.687988      -507.523529    
   18.9877014       9.30696774       15.8665533      -546.594360       1785.05945      -520.570435    
   18.9351463       9.52526474       15.8034124      -454.252625       1642.12598       785.369507    
   18.6829624       8.58228302       15.8425446       409.743774       553.146484      -88.2714615    
   19.1122055       8.97180462       15.6513672      -823.871338       1446.15393       294.032684    
   19.3808937       8.93315983       15.6509695      -448.371033      -141.824615       1204.60657    
   19.4123688       8.98956776       15.6842518       227.198975      -475.542358      -44.7549515    
   19.2892170       8.76647282       15.8428240      -515.809998       901.001709      -169.474152    
   19.4035759       8.68061829       15.6630735      -917.144348       1448.49207      -551.656433    
   17.8762131       9.40136814       16.9002132       704.906372       305.672546       70.6367340    
   18.0761967       7.35329628       17.0741463       205.148499       936.808411       117.450470    
   18.0458488       8.21136189       16.8780041       394.266632       1055.66248      -137.625793    
   19.4646587       8.19069862       16.2813072       184.813690       1232.55872      -265.781555    
   19.3327751       8.37373734       16.4081211      -91.2532883      -239.526337       240.268646    
   19.1060600       8.23243141       16.8411503       795.269592       721.353882      -161.365906    
   19.3597240       8.66720200       15.9717770      -713.558228       575.330261       150.257904    
   19.4620495       8.74076080       16.0690269      -481.692688      -35.4115791       740.042114    
   19.2713280       8.98207474       16.0137863      -146.403824       552.266663       392.464539    
   19.2539425       8.98266792       16.1161022       179.947662       1036.10315       651.772278    
   19.2595196       9.14319134       16.0263309      -34.5037804       522.610901       573.052673    
   19.4357185       9.01493549       16.0763950      -195.322739       624.289917       52.3547668    
   19.1470280       8.97189808       16.1090240      -433.571075       303.330017       423.794800    
   19.2237358       8.89185429       15.9738235       792.527588       1839.02271       93.3990479    
   18.5598621       9.01868439       16.0539379       228.799316       1086.91541       237.363297    
   18.4163589       8.73952961       15.9472027       832.208313       957.366516       718.551636    
   19.0773563       9.65992355       16.0222492      -992.202881       783.819336       99.5491104    
   19.0750179       9.57545853       15.9693899      -925.838623       1392.93323      -868.937927    
   19.1688023       9.40416336       16.0592995       93.8680115      -983.961182       539.435303    
   19.3417759       9.20902729       15.9565811      -314.497467       114.012016       355.008514    
   19.2327690       9.24427986       15.9188185       165.044769      -178.719894      -297.579559    
   19.3262939       9.35968876       16.0454826      -53.9470558      -1051.97681       574.690552    
   19.3335438       9.38644695       15.9310436      -155.038803       132.661011       21.3455811    
   19.2513676       9.65954304       16.2064285       470.635803      -366.628418      -100.071022    
   18.0866871       7.40508986       17.1417542       286.791199       748.125427      -269.346558    
   17.2965317       8.76036930       19.3158760      -237.743347       440.677734      -388.173950    
   15.7267342       5.08839560       19.1944313      -141.300369       739.119568       101.205109    
   15.5050993       4.94115257       18.5525742       242.569061       581.717834       403.996338    
   16.1272068       5.93978596       18.6552792       148.409393       404.857819      -76.0455170    
   16.3407383       4.95018053       18.5414982      -33.6054039       820.997253       317.814911    
   16.5977345       5.22768354       18.4120140       1.98695481       698.959534       130.263000    
   17.3975105       6.21224546       18.1929493       138.209183       739.201904      -286.679230    
   17.7196941       6.62683773       18.1355629       94.1522369       988.548462       144.416122    
   17.7398090       6.77839708       17.5796642      -53.1272354       716.228638      -204.337448    
   17.7118759       7.25749493       17.1260490       85.0969391       868.162476      -215.785706    
   17.5549545       6.89849281       16.6664219       182.378540       806.954163      -397.587158    
   16.6932831       2.44527459       16.7492466      -20.8848820       679.167969       313.979828    
   17.8504200       1.75259387       12.4574995      -295.639099       633.719238       390.295685    
   17.7213192       4.39945650       11.7130957       32.3973694       774.046448       442.099121    
   17.6717739       2.69377422       11.9920130       119.846336       563.852539       331.471985    
   18.7669506       3.33135653       10.7115049      -114.396439       726.145386       508.234131    
   15.0053091       2.71189570       11.0566320       101.055573       434.131104       568.342224    
   17.3383770       2.21228981       11.9574261       24.8683567       554.506165       287.038300    
   16.0608883       3.77715540       9.07438374       69.7680893       520.722412       514.742798    
   16.1731491       2.01345086       4.73670673       50.6935272       442.292725       366.979736    
   10.1700945       3.79396844      0.139173999       48.2107849       355.081116       239.735504    
   10.8253002       2.72028065       1.48630071     -0.299437255       315.168823       339.796783    
   10.7629871      0.672385812      0.467642367      -34.2557526       316.136963       242.290329    
   11.7633944       1.31625628       8.36821175      -3.78887224       416.679138       363.685577    
   11.2745790      0.799235523       8.07143211      -27.2268143       439.339447       319.148804    
   11.3912210       3.41256618       9.33869457       97.4008942       425.058289       363.032043    
   11.2551966       4.83304501       7.24252558       139.097565       424.817596       324.194275    
   13.5795231       5.13833189       8.92178631       42.7594910       504.516785       355.201172    
   12.7755423       9.29662704       6.35931015       245.239029       534.529541       413.845795    
   9.95557785       8.77847958       1.33751714       192.402634       471.698181       212.815048    
   9.88869572       5.40872622       3.73058009       141.155548       385.482269       309.032318    
   15.0080757       11.7307186       5.42955875       182.992844       708.361145       435.559479    
   13.7747879       14.2221107       8.32270336       177.989746       766.610901       514.295166    
   14.6290464       16.7155323       8.81315994       622.848267       533.693420       399.901276    
   14.1414099       16.1926670       9.19231606       552.999878       524.507324       507.035675    
   14.2051783       18.0099335       8.15851402       742.851501       490.797485       369.757812    
   12.7645035       15.7943096       3.64640975       439.854401       585.130493       158.537338    
   14.1954842       15.3858700       3.23390889       121.840668       1004.05304       410.623138    
   15.2523813       18.4176731       4.82895613       732.549072       600.783386       356.542603    
   16.6461926       19.3488655       4.46484566       436.777771       783.749146       748.246643    
   14.7840347       18.0663776      0.438163102       435.977600       646.170532       611.063599    
   14.6982212       16.0010796       3.29235101      -17.4829197       785.433960       1032.99353    
   14.9181862       16.4048309       3.12974787       289.269440       733.566895       522.835266    
   18.5332165       18.4140549       7.08788347      -525.096008       849.465576       221.555008    
   18.4426212       18.8431187       7.10803366       26.0152531       1042.28601       473.575775    
   18.4491119       18.8303108       7.09104919      -48.8154068       597.165222       665.429688    
   18.7992859       18.0239677       7.09394217      -13.8069410       1152.73157       462.144196    
   18.9609184       17.1702690       6.16958427      -257.186890       876.865479       512.602722    
   19.0614510       15.6429443       5.86667871       96.2814865       939.656433       474.108826    
   14.8130016       16.5580826       5.64889812       313.733459       839.029297       306.567657    
   16.0347195       18.0136127       8.78648281       540.246765       661.607422       316.095581    
   18.3555832       18.9867878       7.41530514      -222.415955       879.502258       134.974289    
   17.7238407       19.3788300       11.0519457      -187.850876      -29.9880028      -577.270996    
   17.6170521       19.3966579       11.4991512       120.967186       456.863007      -90.2153702    
   17.2785873       18.4804897       10.3932772       238.066681       352.639435       112.350967    
   17.1695614       18.6378937       10.2887201       217.787964       531.357056       207.290497    
   16.4033737       17.5904961       10.3212500       195.461609       829.985779       269.657349    
   18.8383522       15.5294094       13.2666340       209.748337       124.511734       104.813667    
   18.5521393       15.6880322       13.1561852      -112.356010      -271.055298       305.536896    
   18.4849281       15.6901188       13.4079971      -175.259460      -327.689301       714.052551    
   18.6428375       15.6486397       13.3017588      -54.2682724      -74.6567535      -228.975708    
   19.0648479       15.7094908       13.0742130      -808.748352       604.189697       711.799866    
   18.9291668       16.1725941       12.5577135       229.996704       417.730743       330.060638    
   18.7719479       15.7535391       13.7402096      -116.205505       274.901825      -302.669312    
   19.0611496       14.8346949       13.7886229       87.1064148       1.67418194       489.550262    
   18.6724625       15.1642704       14.0402584      -112.121628       265.608734       558.485168    
   18.6041431       14.8129187       14.1669817       382.539520       8.53582668      -554.500549    
   15.4053335       18.3517151       12.6413069       573.142395       88.6742935      -124.465401    
   15.1684647       19.4697056       14.0242167       600.561707       135.422775      -142.972961    
   18.9244804       18.9668961       18.4384823      -351.165588       178.894699      -305.962250    
   18.2052498       17.8008938       18.2835560      -293.262482       20.7256889      -263.409973    
   18.2935085       16.3511257       17.4833050      -325.181122      -98.9562607      -303.837219    
   17.9883080       15.0170183       16.8740273      -15.6415529      -204.220871      -182.245651    
   18.2454700       14.0792999       16.4128590       130.185867       360.792389      -447.831787    
   18.2337360       13.7451649       16.4398518      -454.708557       53.7515793      -286.072052    
   18.0876732       13.9929495       16.3691902      -530.798706       43.0508156      -518.208496    
   18.5660477       12.9247036       16.4741611      -80.4398041       133.680130      -516.498291    
   18.3577747       13.9125862       18.1975174      -220.589951       82.1269989      -741.232788    
   18.4583626       13.3608608       17.9952679       306.978607       701.610229      -683.170532    
   18.5492134       12.3311958       17.5293159      -129.460297       616.656433      -509.821136    
   17.8887062       13.0830746       17.4163456      -80.4203339      -540.331177      -411.584290    
   17.8835831       13.3851452       17.6534004      -248.602615      -39.9338799      -434.219025    
   18.0318451       13.3139439       17.4385242      -104.944138       59.6356010      -536.379578    
   17.8127174       13.3504496       17.8218002      -426.527863       160.603683       253.460800    
   17.6186180       13.6135645       17.4403076       223.373154       88.5460281      -380.583252    
   18.1455097       13.4641514       17.3869400       628.776855       557.000122      -458.424286    
   17.8590679       13.5093832       17.5484371      -134.836914       302.214142      -232.615982    
   17.9118423       13.5673761       17.5742970      -414.617340      -132.999481      -1269.12268    
   16.3034096       11.9054852       19.1689739      -180.209976       395.022980      -539.163330    
   16.6977501       9.86210918       17.7630024       419.332520       349.533813      -6.60123110    
   19.4492950       9.81820869       16.1816463      -1021.65125      -309.777435      -169.354034    
   19.0413418       11.7152309       15.2271509      -417.058105       73.9391785       456.981201    
   19.1258316       11.8560848       14.2039833      -267.083374       362.569733       446.268097    
   18.5315170       14.5517225       14.3933325      -609.485107       1024.74084       154.987808    
   18.5567951       14.5922165       14.0877619      -738.100769       1106.54749      -125.656769    
   18.9035854       14.0372791       13.9984989      -5.50238562       1011.42291       817.645081    
   18.7153416       12.7138424       14.5641756      -575.688782       413.404144       504.980988    
   19.0682468       12.6203127       13.6438885       52.2828407       698.239685       734.184998    
   18.1080360       13.9046373       14.5957947      -37.2403946       265.937500      -363.052032    
   18.2237701       14.2099123       13.7122536       67.4924469       737.125977       557.416687    
   16.7993679       11.7597227       13.5943937       394.653931       565.427307       438.556854    
   11.4943666       13.5845470       12.3612280       377.604492       623.572998       292.657440    
   10.1168995       14.0708284       12.2594328       546.816101       201.946945       392.731598    
   10.3037128       12.6804504       12.1170826       369.886169       489.221680       432.124573    
   14.3848782       10.8481579       18.1719742       620.196350       354.460876      -43.7249794    
   14.4166193       10.9669104       18.0536003       439.219116       158.312912       126.400215    
   11.7846508       13.0891819       19.2505417       472.006500       144.437164       70.4190826    
   10.2043085       13.3684340       14.6567459       415.280670       193.539551      -100.191200    
   13.3767405       19.4238701       16.3137169       473.425873       111.638855      -109.948006    
   12.7847891       19.4882584       17.0541248       602.222961       223.694595      -121.416557    
   13.1827974       17.7267971       12.6444426       738.350098       98.2069626       18.1413841    
   13.9521666       16.1617088       14.0783091       655.211914       324.666840       41.4900665    
   14.1022234       16.2224388       13.5755320       476.813446       261.822174      -9.16104031    
   12.5592260       14.8816595       11.9004755       596.106689       293.631805       141.729935    
   12.9784718       16.2034168       11.1346655       114.785637       486.028870       224.725891    
   13.8203297       16.5441761       10.6485062       392.635254       416.072784       416.554688    
   5.96374941       18.2758636       14.8381929       391.394897       79.9244537       24.0221920    
   9.13545799       13.1286860       13.4772949       585.559021      -208.201691       269.940430    
   9.63629055       13.2703533       13.1392126       658.189514       217.982391       209.867493    
   9.06117344       13.4092188       12.9239435       307.992218       29.2491493       416.020813    
   8.88556576       12.7555599       13.2217445       397.062866       71.6031189       60.2232437    
   6.74172211       13.1898022       12.4560976       357.269836       186.586121       374.437653    
   5.62149096       11.0494022       13.0857153       309.858612       66.8491669       198.506836    
   5.24899244       11.6828613       13.6601868       151.221817       327.291473       306.014008    
   2.36059594       13.5491619       13.2765255       173.444077      -53.8561745       81.3556061    
   2.26702905       13.1463861       13.5030861       169.063187      -36.9075356       102.713402    
   1.91094851       10.2877779       12.7701101       37.1285706       146.691345       375.671844    
